緩い<div class="hint">slack; loose</div>,ゆるい,slack; loose,このズボンは <ruby>緩<rt>ゆる</rt></ruby>いです。,These trousers are loose.,adjective
苦しい<div class="hint">painful; agonizing</div>,くるしい,painful; agonizing,<ruby>食<rt>た</rt></ruby>べ <ruby>過<rt>す</rt></ruby>ぎておなかが <ruby>苦<rt>くる</rt></ruby>しい。,I have eaten too much and my stomach hurts.,adjective
困る<div class="hint">be in trouble; not know what to do</div>,こまる,be in trouble; not know what to do,ケータイをなくして <ruby>困<rt>こま</rt></ruby>っています。,I lost my cell phone and don't know what to do.,verb
ピアノ<div class="hint">piano</div>,ぴあの,piano,<ruby>昔<rt>むかし</rt></ruby>、ピアノを <ruby>習<rt>なら</rt></ruby>っていました。,I used to take piano lessons.,noun
甘い<div class="hint">sweet</div>,あまい,sweet,このいちごは <ruby>甘<rt>あま</rt></ruby>い。,This strawberry is sweet.,adjective
辛い<div class="hint">spicy; hot</div>,からい,spicy; hot,<ruby>彼<rt>かれ</rt></ruby>は <ruby>辛<rt>から</rt></ruby>いものが <ruby>好<rt>す</rt></ruby>きです。,He likes spicy food.,adjective
塩<div class="hint">salt</div>,しお,salt,もうちょっと <ruby>塩<rt>しお</rt></ruby>を <ruby>入<rt>い</rt></ruby>れて。,Add a little more salt.,noun
ボール<div class="hint">ball</div>,ぼーる,ball,<ruby>彼<rt>かれ</rt></ruby>はボールを <ruby>投<rt>な</rt></ruby>げた。,He threw the ball.,noun
砂糖<div class="hint">sugar</div>,さとう,sugar,コーヒーに <ruby>砂糖<rt>さとう</rt></ruby>は <ruby>入<rt>い</rt></ruby>れますか。,Do you want sugar in your coffee?,noun
薄い<div class="hint">thin; weak</div>,うすい,thin; weak,この <ruby>電子<rt>でんし</rt></ruby> <ruby>辞書<rt>じしょ</rt></ruby>はとても <ruby>薄<rt>うす</rt></ruby>い。,This electronic dictionary is very thin.,adjective
厚い<div class="hint">thick; bulky</div>,あつい,thick; bulky,その <ruby>辞書<rt>じしょ</rt></ruby>はとても <ruby>厚<rt>あつ</rt></ruby>い。,That dictionary is very thick.,adjective
厚さ<div class="hint">thickness</div>,あつさ,thickness,<ruby>私<rt>わたし</rt></ruby>は <ruby>板<rt>いた</rt></ruby>の <ruby>厚<rt>あつ</rt></ruby>さを <ruby>測<rt>はか</rt></ruby>った。,I measured the thickness of the board.,noun
ノート<div class="hint">notebook</div>,のーと,notebook,ノートを <ruby>開<rt>ひら</rt></ruby>いてください。,Please open your notebook.,noun
伸びる<div class="hint">stretch; grow</div>,のびる,stretch; grow,<ruby>髪<rt>かみ</rt></ruby>がだいぶ <ruby>伸<rt>の</rt></ruby>びたね。,Your hair has grown a lot; hasn't it?,verb
改札口<div class="hint">ticket gate</div>,かいさつぐち,ticket gate,<ruby>改札<rt>かいさつ</rt></ruby> <ruby>口<rt>ぐち</rt></ruby>で <ruby>会<rt>あ</rt></ruby>いましょう。,Let's meet at the ticket gate.,noun
優しい<div class="hint">gentle; kind</div>,やさしい,gentle; kind,<ruby>彼<rt>かれ</rt></ruby>はとても <ruby>優<rt>やさ</rt></ruby>しい <ruby>人<rt>ひと</rt></ruby>です。,He's a very kind person.,adjective
努力<div class="hint">endeavor; effort</div>,どりょく,endeavor; effort,もっと <ruby>努力<rt>どりょく</rt></ruby>しよう。,Let's try harder.,verbal noun
インタビュー<div class="hint">interview</div>,いんたびゅー,interview,<ruby>彼<rt>かれ</rt></ruby>はインタビューに、はきはきと <ruby>答<rt>こた</rt></ruby>えてたよ。,His answers were very clear in the interview.,verbal noun
紹介<div class="hint">introduction</div>,しょうかい,introduction,<ruby>両親<rt>りょうしん</rt></ruby>に <ruby>彼女<rt>かのじょ</rt></ruby>を <ruby>紹介<rt>しょうかい</rt></ruby>した。,I introduced my girlfriend to my parents.,verbal noun
夫<div class="hint">husband</div>,おっと,husband,<ruby>私<rt>わたし</rt></ruby>の <ruby>夫<rt>おっと</rt></ruby>はサラリーマンです。,My husband is a company employee.,noun
夫婦<div class="hint">husband and wife; married couple</div>,ふうふ,husband and wife; married couple,その <ruby>夫婦<rt>ふうふ</rt></ruby>はとても <ruby>仲<rt>なか</rt></ruby>がいい。,That couple is getting on very well.,noun
ホーム<div class="hint">platform</div>,ほーむ,platform,もうすぐこのホームに <ruby>電車<rt>でんしゃ</rt></ruby>が <ruby>来<rt>き</rt></ruby>ます。,The train will arrive on this platform soon.,noun
妻<div class="hint">(speaker's) wife</div>,つま,(speaker's) wife,<ruby>今日<rt>きょう</rt></ruby>は <ruby>妻<rt>つま</rt></ruby>の <ruby>誕生<rt>たんじょう</rt></ruby> <ruby>日<rt>び</rt></ruby>だ。,It's my wife's birthday today.,noun
誰<div class="hint">who</div>,だれ,who,<ruby>誰<rt>だれ</rt></ruby>と <ruby>会<rt>あ</rt></ruby>ってみたいですか。,Who would you like to meet?,interrogative
誰か<div class="hint">someone</div>,だれか,someone,<ruby>誰<rt>だれ</rt></ruby>かに <ruby>聞<rt>き</rt></ruby>いてみてください。,Please ask someone.,pronoun
可愛い<div class="hint">cute; sweet</div>,かわいい,cute; sweet,<ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>赤<rt>あか</rt></ruby>ちゃんは <ruby>可愛<rt>かわい</rt></ruby>いです。,Her baby is cute.,adjective
ベッド<div class="hint">bed</div>,べっど,bed,<ruby>彼<rt>かれ</rt></ruby>はベッドで <ruby>寝<rt>ね</rt></ruby>ています。,He's sleeping in the bed.,noun
お祝い<div class="hint">celebrate</div>,おいわい,celebrate,<ruby>彼<rt>かれ</rt></ruby>の <ruby>就職<rt>しゅうしょく</rt></ruby>のお <ruby>祝<rt>いわ</rt></ruby>いをしよう。,Let's celebrate his new employment.,verbal noun
夢<div class="hint">dream</div>,ゆめ,dream,<ruby>私<rt>わたし</rt></ruby>の <ruby>夢<rt>ゆめ</rt></ruby>は <ruby>先生<rt>せんせい</rt></ruby>になることです。,My dream is to become a teacher.,noun
涙<div class="hint">tear</div>,なみだ,tear,<ruby>母<rt>はは</rt></ruby>は <ruby>涙<rt>なみだ</rt></ruby>を <ruby>流<rt>なが</rt></ruby>していた。,My mother was crying.,noun
ソファー<div class="hint">sofa; couch</div>,そふぁー,sofa; couch,このソファーは <ruby>気持<rt>きも</rt></ruby>ちがいい。,This sofa is comfortable.,noun
笑う<div class="hint">laugh; smile</div>,わらう,laugh; smile,<ruby>赤<rt>あか</rt></ruby>ん <ruby>坊<rt>ぼう</rt></ruby>が <ruby>笑<rt>わら</rt></ruby>っています。,The baby is smiling.,verb
喜ぶ<div class="hint">be happy; be delighted</div>,よろこぶ,be happy; be delighted,<ruby>彼女<rt>かのじょ</rt></ruby>はとても <ruby>喜<rt>よろこ</rt></ruby>びました。,She was very pleased.,verb
贈る<div class="hint">offer; give</div>,おくる,offer; give,<ruby>母<rt>はは</rt></ruby>に <ruby>花<rt>はな</rt></ruby>を <ruby>贈<rt>おく</rt></ruby>った。,I sent my mother some flowers.,verb
乾く<div class="hint">become dry</div>,かわく,become dry,<ruby>夏<rt>なつ</rt></ruby>は <ruby>洗濯<rt>せんたく</rt></ruby> <ruby>物<rt>もの</rt></ruby>がすぐ <ruby>乾<rt>かわ</rt></ruby>く。,Laundry dries quickly in summer.,verb
ボート<div class="hint">light boat; small craft</div>,ぼーと,light boat; small craft,<ruby>池<rt>いけ</rt></ruby>でボートに <ruby>乗<rt>の</rt></ruby>りました。,I got on the boat at the pond.,noun
酸っぱい<div class="hint">sour</div>,すっぱい,sour,このぶどうは <ruby>酸<rt>す</rt></ruby>っぱいです。,These grapes are sour.,adjective
素晴らしい<div class="hint">excellent; wonderful</div>,すばらしい,excellent; wonderful,<ruby>素晴<rt>すば</rt></ruby>らしい <ruby>景色<rt>けしき</rt></ruby>ですね。,The scenery is great.,adjective
海岸<div class="hint">seashore; coast</div>,かいがん,seashore; coast,<ruby>海岸<rt>かいがん</rt></ruby>を <ruby>散歩<rt>さんぽ</rt></ruby>しましょう。,Let's take a walk along the coast.,noun
プラスチック<div class="hint">plastic</div>,ぷらすちっく,plastic,このカップはプラスチックです。,This cup is plastic.,noun
庭<div class="hint">garden; yard</div>,にわ,garden; yard,<ruby>庭<rt>にわ</rt></ruby>に <ruby>白<rt>しろ</rt></ruby>い <ruby>猫<rt>ねこ</rt></ruby>がいます。,There's a white cat in the garden.,noun
家庭<div class="hint">home; family</div>,かてい,home; family,<ruby>彼<rt>かれ</rt></ruby>は <ruby>家庭<rt>かてい</rt></ruby>を <ruby>大切<rt>たいせつ</rt></ruby>にしている。,Family is important to him.,noun
言葉<div class="hint">word; language</div>,ことば,word; language,この <ruby>言葉<rt>ことば</rt></ruby>の <ruby>意味<rt>いみ</rt></ruby>が <ruby>分<rt>わ</rt></ruby>かりません。,I don't understand the meaning of this word.,noun
呼ぶ<div class="hint">call; name</div>,よぶ,call; name,ウェイターを <ruby>呼<rt>よ</rt></ruby>びましょう。,Let's call the waiter.,verb
スイッチ<div class="hint">switch</div>,すいっち,switch,<ruby>彼<rt>かれ</rt></ruby>はカーラジオのスイッチを <ruby>入<rt>い</rt></ruby>れた。,He switched on his car radio.,noun
胸<div class="hint">chest; breast</div>,むね,chest; breast,<ruby>胸<rt>むね</rt></ruby>に <ruby>少<rt>すこ</rt></ruby>し <ruby>痛<rt>いた</rt></ruby>みがあります。,I have a slight pain in my chest.,noun
お腹<div class="hint">stomach; belly</div>,おなか,stomach; belly,お <ruby>腹<rt>なか</rt></ruby>が <ruby>空<rt>す</rt></ruby>きました。,I'm hungry.,noun
腰<div class="hint">waist; lower back</div>,こし,waist; lower back,<ruby>昨日<rt>きのう</rt></ruby>から <ruby>腰<rt>こし</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>い。,I've had a pain in my lower back since yesterday.,noun
プレゼント<div class="hint">present; gift</div>,ぷれぜんと,present; gift,<ruby>誕生<rt>たんじょう</rt></ruby> <ruby>日<rt>び</rt></ruby>にプレゼントをもらいました。,I got some presents on my birthday.,verbal noun
皿<div class="hint">plate; counter (for plates or helpings)</div>,さら,plate; counter (for plates or helpings),<ruby>空<rt>あ</rt></ruby>いたお <ruby>皿<rt>さら</rt></ruby>をお <ruby>下<rt>さ</rt></ruby>げします。,I'll clear away the empty plates.,noun
背<div class="hint">height; stature</div>,せ,height; stature,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>背<rt>せ</rt></ruby>が <ruby>高<rt>たか</rt></ruby>い。,She's tall.,noun
健康<div class="hint">healthy</div>,けんこう,healthy,<ruby>私<rt>わたし</rt></ruby>は <ruby>健康<rt>けんこう</rt></ruby>な <ruby>生活<rt>せいかつ</rt></ruby>を <ruby>送<rt>おく</rt></ruby>っています。,I'm living a healthy lifestyle.,adjectival noun
珍しい<div class="hint">rare; scarce</div>,めずらしい,rare; scarce,<ruby>昨日<rt>きのう</rt></ruby> <ruby>珍<rt>めずら</rt></ruby>しい <ruby>果物<rt>くだもの</rt></ruby>を <ruby>食<rt>た</rt></ruby>べました。,I ate some unusual fruit yesterday.,adjective
いつでも<div class="hint">at all times; any time</div>,いつでも,at all times; any time,いつでもうちに <ruby>来<rt>き</rt></ruby>てください。,Please come to my house any time.,adverb
撮る<div class="hint">take (a photograph); film</div>,とる,take (a photograph); film,<ruby>写真<rt>しゃしん</rt></ruby>をたくさん <ruby>撮<rt>と</rt></ruby>りました。,I took a lot of photographs.,verb
再来週<div class="hint">the week after next</div>,さらいしゅう,the week after next,<ruby>再来週<rt>さらいしゅう</rt></ruby>は <ruby>忙<rt>いそが</rt></ruby>しいです。,I'll be busy the week after next.,noun
平仮名<div class="hint">hiragana</div>,ひらがな,hiragana,<ruby>私<rt>わたし</rt></ruby>は <ruby>平仮名<rt>ひらがな</rt></ruby>を <ruby>全部<rt>ぜんぶ</rt></ruby> <ruby>読<rt>よ</rt></ruby>めます。,I can read all hiragana.,noun
テニス<div class="hint">tennis</div>,てにす,tennis,<ruby>彼<rt>かれ</rt></ruby>らはよくテニスをしています。,They often play tennis.,verbal noun
悲しい<div class="hint">sad</div>,かなしい,sad,その <ruby>映画<rt>えいが</rt></ruby>はとても <ruby>悲<rt>かな</rt></ruby>しかった。,It was a very sad movie.,adjective
固い<div class="hint">stiff; tight</div>,かたい,stiff; tight,<ruby>私<rt>わたし</rt></ruby>の <ruby>上司<rt>じょうし</rt></ruby>は <ruby>頭<rt>あたま</rt></ruby>が <ruby>固<rt>かた</rt></ruby>い。,My boss is stubborn.,adjective
美しい<div class="hint">beautiful</div>,うつくしい,beautiful,この <ruby>絵<rt>え</rt></ruby>は <ruby>美<rt>うつく</rt></ruby>しいです。,This picture is beautiful.,adjective
美味しい<div class="hint">tasty</div>,おいしい,tasty,このケーキは <ruby>美味<rt>おい</rt></ruby>しいね。,This cake is yummy.,adjective
ボタン<div class="hint">button</div>,ぼたん,button,ボタンを <ruby>押<rt>お</rt></ruby>してください。,Please press the button.,noun
許す<div class="hint">permit; forgive</div>,ゆるす,permit; forgive,<ruby>私<rt>わたし</rt></ruby>は <ruby>彼<rt>かれ</rt></ruby>を <ruby>許<rt>ゆる</rt></ruby>しました。,I forgave him.,verb
教師<div class="hint">teacher; instructor</div>,きょうし,teacher; instructor,<ruby>彼<rt>かれ</rt></ruby>は <ruby>高校<rt>こうこう</rt></ruby> <ruby>教師<rt>きょうし</rt></ruby>だ。,He's a high school teacher.,noun
授業<div class="hint">class session; lecture</div>,じゅぎょう,class session; lecture,<ruby>今日<rt>きょう</rt></ruby>は <ruby>日本語<rt>にほんご</rt></ruby>の <ruby>授業<rt>じゅぎょう</rt></ruby>があります。,We have a Japanese class today.,verbal noun
教授<div class="hint">professor</div>,きょうじゅ,professor,<ruby>彼<rt>かれ</rt></ruby>は <ruby>化学<rt>かがく</rt></ruby>の <ruby>教授<rt>きょうじゅ</rt></ruby>です。,He's a chemistry professor.,noun
おかしい<div class="hint">funny; comical</div>,おかしい,funny; comical,<ruby>彼<rt>かれ</rt></ruby>の <ruby>話<rt>はなし</rt></ruby>はおかしかった。,His story was funny.,adjective
手伝う<div class="hint">help; assist</div>,てつだう,help; assist,<ruby>私<rt>わたし</rt></ruby>が <ruby>手伝<rt>てつだ</rt></ruby>いましょう。,I can help you.,verb
伝える<div class="hint">convey; transmit</div>,つたえる,convey; transmit,みんなにこのことを <ruby>伝<rt>つた</rt></ruby>えてください。,Please tell everyone about this matter.,verb
鳥<div class="hint">bird; poultry</div>,とり,bird; poultry,あそこにきれいな <ruby>鳥<rt>とり</rt></ruby>がいます。,There's a beautiful bird there.,noun
コート<div class="hint">sports court</div>,こーと,sports court,<ruby>新<rt>あたら</rt></ruby>しいコートでテニスをしました。,I played tennis on the new court.,noun
声<div class="hint">voice; sound</div>,こえ,voice; sound,<ruby>彼<rt>かれ</rt></ruby>は <ruby>大<rt>おお</rt></ruby>きな <ruby>声<rt>こえ</rt></ruby>で <ruby>話<rt>はな</rt></ruby>した。,He spoke loudly.,noun
犬<div class="hint">dog</div>,いぬ,dog,この <ruby>犬<rt>いぬ</rt></ruby>はとても <ruby>賢<rt>かしこ</rt></ruby>い。,This dog is very clever.,noun
馬<div class="hint">horse</div>,うま,horse,<ruby>彼<rt>かれ</rt></ruby>は <ruby>牧場<rt>ぼくじょう</rt></ruby>で <ruby>馬<rt>うま</rt></ruby>に <ruby>乗<rt>の</rt></ruby>った。,He rode a horse at the ranch.,noun
